job_evaluation_criterion_pk,solicitation_id,criterion_name,criterion_stars
2303,669ec8b7cd7c3e001cffebfb,Disciplina e educação,5.0
2304,668aaea3bb9d9f001c1ce259,Qualidade da limpeza,5.0
2305,668aaea3bb9d9f001c1ce259,Conduta Ética,5.0
2306,668aaea3bb9d9f001c1ce259,Organização,5.0
2307,668aaea3bb9d9f001c1ce259,Pontualidade,5.0
2308,668aaea3bb9d9f001c1ce259,Disciplina e educação,5.0
2309,666764390442b9646992f507,Qualidade da limpeza,5.0
2310,666764390442b9646992f507,Conduta Ética,5.0
2311,666764390442b9646992f507,Organização,5.0
2312,666764390442b9646992f507,Pontualidade,5.0
2313,666764390442b9646992f507,Disciplina e educação,5.0
2314,664bdde1936c60c3c71a1ffb,Qualidade da limpeza,5.0
2315,664bdde1936c60c3c71a1ffb,Conduta Ética,4.0
2316,664bdde1936c60c3c71a1ffb,Organização,5.0
2317,664bdde1936c60c3c71a1ffb,Pontualidade,5.0
2318,664bdde1936c60c3c71a1ffb,Disciplina e educação,5.0
2319,6629996e30bcc4001cf12e66,Qualidade da limpeza,5.0
2320,6629996e30bcc4001cf12e66,Conduta Ética,5.0
2321,6629996e30bcc4001cf12e66,Organização,5.0
2322,6629996e30bcc4001cf12e66,Pontualidade,5.0
2323,6629996e30bcc4001cf12e66,Disciplina e educação,5.0
2324,6620f27946aa95001cb6ec7e,Qualidade da limpeza,5.0
2325,6620f27946aa95001cb6ec7e,Conduta Ética,5.0
2326,6620f27946aa95001cb6ec7e,Organização,5.0
2327,6620f27946aa95001cb6ec7e,Pontualidade,5.0
2328,6620f27946aa95001cb6ec7e,Disciplina e educação,5.0
2329,660168dfdc4e8e1b6cf9d7ea,Qualidade da limpeza,5.0
2330,660168dfdc4e8e1b6cf9d7ea,Conduta Ética,5.0
2331,660168dfdc4e8e1b6cf9d7ea,Organização,5.0
2332,660168dfdc4e8e1b6cf9d7ea,Pontualidade,5.0
2333,660168dfdc4e8e1b6cf9d7ea,Disciplina e educação,5.0
2334,65f87a0e696b02001c3419a1,Qualidade da limpeza,5.0
2335,65f87a0e696b02001c3419a1,Conduta Ética,5.0
2336,65f87a0e696b02001c3419a1,Organização,5.0
2337,65f87a0e696b02001c3419a1,Pontualidade,5.0
2338,65f87a0e696b02001c3419a1,Disciplina e educação,5.0
2339,65e3a0c01546b92cb002460d,Qualidade da limpeza,5.0
2340,65e3a0c01546b92cb002460d,Conduta Ética,5.0
2341,65e3a0c01546b92cb002460d,Organização,5.0
2342,65e3a0c01546b92cb002460d,Pontualidade,5.0
2343,65e3a0c01546b92cb002460d,Disciplina e educação,5.0
2344,65d78aaf190cccc5454aa120,Qualidade da limpeza,5.0
2345,65d78aaf190cccc5454aa120,Conduta Ética,5.0
2346,65d78aaf190cccc5454aa120,Organização,5.0
2347,65d78aaf190cccc5454aa120,Pontualidade,5.0
2348,65d78aaf190cccc5454aa120,Disciplina e educação,5.0
2349,65ccf28eaeead4c1c87ab73c,Qualidade da limpeza,5.0
2350,65ccf28eaeead4c1c87ab73c,Conduta Ética,5.0
2351,65ccf28eaeead4c1c87ab73c,Organização,5.0
2352,65ccf28eaeead4c1c87ab73c,Pontualidade,5.0
2353,65ccf28eaeead4c1c87ab73c,Disciplina e educação,5.0
2354,65c4f35b73448a002342a891,Qualidade da limpeza,5.0
2355,65c4f35b73448a002342a891,Conduta Ética,5.0
2356,65c4f35b73448a002342a891,Organização,5.0
2357,65c4f35b73448a002342a891,Pontualidade,5.0
2358,65c4f35b73448a002342a891,Disciplina e educação,5.0
2359,65a1c34a5d400dfadfa8d5ea,Qualidade da limpeza,5.0
2360,65a1c34a5d400dfadfa8d5ea,Conduta Ética,5.0
2361,65a1c34a5d400dfadfa8d5ea,Organização,5.0
2362,65a1c34a5d400dfadfa8d5ea,Pontualidade,5.0
2363,65a1c34a5d400dfadfa8d5ea,Disciplina e educação,5.0
2364,658ddf1787ae019499891d91,Qualidade da limpeza,5.0
2365,658ddf1787ae019499891d91,Conduta Ética,5.0
2366,658ddf1787ae019499891d91,Organização,5.0
2367,658ddf1787ae019499891d91,Pontualidade,5.0
2368,658ddf1787ae019499891d91,Disciplina e educação,4.0
2369,658b1f6c87ae0194995bf7d1,Qualidade da limpeza,5.0
2370,658b1f6c87ae0194995bf7d1,Conduta Ética,5.0
2371,658b1f6c87ae0194995bf7d1,Organização,5.0
2372,658b1f6c87ae0194995bf7d1,Pontualidade,5.0
2373,658b1f6c87ae0194995bf7d1,Disciplina e educação,5.0
2374,657cdaea722335002285b284,Qualidade da limpeza,5.0
2375,657cdaea722335002285b284,Conduta Ética,5.0
2376,657cdaea722335002285b284,Organização,5.0
2377,657cdaea722335002285b284,Pontualidade,5.0
2378,657cdaea722335002285b284,Disciplina e educação,5.0
2379,6562405f450403b928a7c03f,Qualidade da limpeza,5.0
2380,6562405f450403b928a7c03f,Conduta Ética,5.0
2381,6562405f450403b928a7c03f,Organização,5.0
2382,6562405f450403b928a7c03f,Pontualidade,5.0
2383,6562405f450403b928a7c03f,Disciplina e educação,5.0
2384,655fffcf450403b928835f87,Qualidade da limpeza,5.0
2385,655fffcf450403b928835f87,Conduta Ética,5.0
2386,655fffcf450403b928835f87,Organização,5.0
2387,655fffcf450403b928835f87,Pontualidade,5.0
2388,655fffcf450403b928835f87,Disciplina e educação,5.0
2389,654cc76268e89e001ba0a24f,Qualidade da limpeza,5.0
2390,654cc76268e89e001ba0a24f,Conduta Ética,5.0
2391,654cc76268e89e001ba0a24f,Organização,5.0
2392,654cc76268e89e001ba0a24f,Pontualidade,5.0
2393,654cc76268e89e001ba0a24f,Disciplina e educação,5.0
2394,6546a2e68c41fdd079adde84,Qualidade da limpeza,5.0
2395,6546a2e68c41fdd079adde84,Conduta Ética,5.0
2396,6546a2e68c41fdd079adde84,Organização,5.0
2397,6546a2e68c41fdd079adde84,Pontualidade,5.0
2398,6546a2e68c41fdd079adde84,Disciplina e educação,5.0
2399,653ad72b915264a1a87e40e4,Qualidade da limpeza,5.0
2400,653ad72b915264a1a87e40e4,Conduta Ética,5.0
2401,653ad72b915264a1a87e40e4,Organização,5.0
2402,653ad72b915264a1a87e40e4,Pontualidade,5.0
2403,653ad72b915264a1a87e40e4,Disciplina e educação,5.0
2404,6536c868915264a1a83b20a7,Qualidade da limpeza,5.0
2405,6536c868915264a1a83b20a7,Conduta Ética,5.0
2406,6536c868915264a1a83b20a7,Organização,5.0
2407,6536c868915264a1a83b20a7,Pontualidade,5.0
2408,6536c868915264a1a83b20a7,Disciplina e educação,5.0
2409,653545d8915264a1a8227694,Qualidade da limpeza,5.0
2410,653545d8915264a1a8227694,Conduta Ética,5.0
2411,653545d8915264a1a8227694,Organização,5.0
2412,653545d8915264a1a8227694,Pontualidade,5.0
2413,653545d8915264a1a8227694,Disciplina e educação,5.0
2414,65208012d71e48001b4bf203,Qualidade da limpeza,5.0
2415,65208012d71e48001b4bf203,Conduta Ética,5.0
2416,65208012d71e48001b4bf203,Organização,5.0
2417,65208012d71e48001b4bf203,Pontualidade,5.0
2418,65208012d71e48001b4bf203,Disciplina e educação,5.0
2419,651ddb430c7e5d001b7854e0,Qualidade da limpeza,5.0
2420,651ddb430c7e5d001b7854e0,Conduta Ética,5.0
2421,651ddb430c7e5d001b7854e0,Organização,4.0
2422,651ddb430c7e5d001b7854e0,Pontualidade,5.0
2423,651ddb430c7e5d001b7854e0,Disciplina e educação,4.0
2424,651dabe7bc148fa9f793d202,Qualidade da limpeza,5.0
2425,651dabe7bc148fa9f793d202,Conduta Ética,5.0
2426,651dabe7bc148fa9f793d202,Organização,5.0
2427,651dabe7bc148fa9f793d202,Pontualidade,5.0
2428,651dabe7bc148fa9f793d202,Disciplina e educação,5.0
2429,6513746027e2a675faae9cf1,Qualidade da limpeza,5.0
2430,6513746027e2a675faae9cf1,Conduta Ética,5.0
2431,6513746027e2a675faae9cf1,Organização,5.0
2432,6513746027e2a675faae9cf1,Pontualidade,5.0
2433,6513746027e2a675faae9cf1,Disciplina e educação,5.0
2434,64fe6a7cfba78e001b5cbf4f,Qualidade da limpeza,5.0
2435,64fe6a7cfba78e001b5cbf4f,Conduta Ética,5.0
2436,64fe6a7cfba78e001b5cbf4f,Organização,5.0
2437,64fe6a7cfba78e001b5cbf4f,Pontualidade,5.0
2438,64fe6a7cfba78e001b5cbf4f,Disciplina e educação,5.0
2439,64d7ce094526eb001ba57281,Qualidade da limpeza,5.0
2440,64d7ce094526eb001ba57281,Conduta Ética,5.0
2441,64d7ce094526eb001ba57281,Organização,5.0
2442,64d7ce094526eb001ba57281,Pontualidade,5.0
2443,64d7ce094526eb001ba57281,Disciplina e educação,5.0
2444,64b02f763592e9fa3d01f259,Qualidade da limpeza,5.0
2445,64b02f763592e9fa3d01f259,Conduta Ética,5.0
2446,64b02f763592e9fa3d01f259,Organização,5.0
2447,64b02f763592e9fa3d01f259,Pontualidade,5.0
2448,64b02f763592e9fa3d01f259,Disciplina e educação,5.0
2449,64aebfe63592e9fa3deac43f,Qualidade da limpeza,5.0
2450,64aebfe63592e9fa3deac43f,Conduta Ética,5.0
2451,64aebfe63592e9fa3deac43f,Organização,5.0
2452,64aebfe63592e9fa3deac43f,Pontualidade,5.0
2453,64aebfe63592e9fa3deac43f,Disciplina e educação,5.0
2454,64adefe1aead02001b18b852,Qualidade da limpeza,4.0
2455,64adefe1aead02001b18b852,Conduta Ética,5.0
2456,64adefe1aead02001b18b852,Organização,5.0
2457,64adefe1aead02001b18b852,Pontualidade,5.0
2458,64adefe1aead02001b18b852,Disciplina e educação,3.0
2459,64adae3a3592e9fa3dd96ff4,Qualidade da limpeza,5.0
2460,64adae3a3592e9fa3dd96ff4,Conduta Ética,5.0
2461,64adae3a3592e9fa3dd96ff4,Organização,5.0
2462,64adae3a3592e9fa3dd96ff4,Pontualidade,5.0
2463,64adae3a3592e9fa3dd96ff4,Disciplina e educação,5.0
2464,64a767ac3592e9fa3d733dfb,Qualidade da limpeza,5.0
2465,64a767ac3592e9fa3d733dfb,Conduta Ética,5.0
2466,64a767ac3592e9fa3d733dfb,Organização,5.0
2467,64a767ac3592e9fa3d733dfb,Pontualidade,5.0
2468,64a767ac3592e9fa3d733dfb,Disciplina e educação,5.0
2469,64a3fcc43592e9fa3d3b68cd,Qualidade da limpeza,5.0
2470,64a3fcc43592e9fa3d3b68cd,Conduta Ética,5.0
2471,64a3fcc43592e9fa3d3b68cd,Organização,5.0
2472,64a3fcc43592e9fa3d3b68cd,Pontualidade,5.0
2473,64a3fcc43592e9fa3d3b68cd,Disciplina e educação,5.0
2474,649ee8d2dbfa24001b6f4c49,Qualidade da limpeza,5.0
2475,649ee8d2dbfa24001b6f4c49,Conduta Ética,5.0
2476,649ee8d2dbfa24001b6f4c49,Organização,5.0
2477,649ee8d2dbfa24001b6f4c49,Pontualidade,5.0
2478,649ee8d2dbfa24001b6f4c49,Disciplina e educação,5.0
2479,644abd0b5d8374001bc429a7,Qualidade da limpeza,5.0
2480,644abd0b5d8374001bc429a7,Conduta Ética,5.0
2481,644abd0b5d8374001bc429a7,Organização,5.0
2482,644abd0b5d8374001bc429a7,Pontualidade,5.0
2483,644abd0b5d8374001bc429a7,Disciplina e educação,5.0
2484,643debd6afbcdc001b0cb7e3,Qualidade da limpeza,5.0
2485,643debd6afbcdc001b0cb7e3,Conduta Ética,5.0
2486,643debd6afbcdc001b0cb7e3,Organização,5.0
2487,643debd6afbcdc001b0cb7e3,Pontualidade,5.0
2488,643debd6afbcdc001b0cb7e3,Disciplina e educação,5.0
2489,643c66ee1fcf87001bf21bfb,Qualidade da limpeza,5.0
2490,643c66ee1fcf87001bf21bfb,Conduta Ética,5.0
2491,643c66ee1fcf87001bf21bfb,Organização,5.0
2492,643c66ee1fcf87001bf21bfb,Pontualidade,5.0
2493,643c66ee1fcf87001bf21bfb,Disciplina e educação,5.0
2494,6435df047c8250f2b68ee3f9,Qualidade da limpeza,5.0
2495,6435df047c8250f2b68ee3f9,Conduta Ética,5.0
2496,6435df047c8250f2b68ee3f9,Organização,5.0
2497,6435df047c8250f2b68ee3f9,Pontualidade,5.0
2498,6435df047c8250f2b68ee3f9,Disciplina e educação,5.0
2499,6432e3887c8250f2b65fcf81,Qualidade da limpeza,5.0
2500,6432e3887c8250f2b65fcf81,Conduta Ética,5.0
2501,6432e3887c8250f2b65fcf81,Organização,4.0
2502,6432e3887c8250f2b65fcf81,Pontualidade,5.0
2503,6432e3887c8250f2b65fcf81,Disciplina e educação,3.0
2504,6418b6e779e3a6001bf0fd1a,Qualidade da limpeza,5.0
2505,6418b6e779e3a6001bf0fd1a,Conduta Ética,5.0
2506,6418b6e779e3a6001bf0fd1a,Organização,5.0
2507,6418b6e779e3a6001bf0fd1a,Pontualidade,5.0
2508,6418b6e779e3a6001bf0fd1a,Disciplina e educação,5.0
2509,63e515facdfbf9001bd91d23,Qualidade da limpeza,5.0
2510,63e515facdfbf9001bd91d23,Conduta Ética,5.0
2511,63e515facdfbf9001bd91d23,Organização,5.0
2512,63e515facdfbf9001bd91d23,Pontualidade,5.0
2513,63e515facdfbf9001bd91d23,Disciplina e educação,5.0
2514,63c35fffbe1ab3001d335814,Qualidade da limpeza,5.0
2515,63c35fffbe1ab3001d335814,Conduta Ética,5.0
2516,63c35fffbe1ab3001d335814,Organização,5.0
2517,63c35fffbe1ab3001d335814,Pontualidade,5.0
2518,63c35fffbe1ab3001d335814,Disciplina e educação,4.0
2519,63bd8833278fc3001d56a96e,Qualidade da limpeza,5.0
2520,63bd8833278fc3001d56a96e,Conduta Ética,5.0
2521,63bd8833278fc3001d56a96e,Organização,5.0
2522,63bd8833278fc3001d56a96e,Pontualidade,5.0
2523,63bd8833278fc3001d56a96e,Disciplina e educação,4.0
2524,63bc82bfab2ba1001d4c168b,Qualidade da limpeza,5.0
2525,63bc82bfab2ba1001d4c168b,Conduta Ética,5.0
2526,63bc82bfab2ba1001d4c168b,Organização,5.0
2527,63bc82bfab2ba1001d4c168b,Pontualidade,5.0
2528,63bc82bfab2ba1001d4c168b,Disciplina e educação,5.0
2529,637cb1776337e7001d3b3f8e,Qualidade da limpeza,5.0
2530,637cb1776337e7001d3b3f8e,Conduta Ética,5.0
2531,637cb1776337e7001d3b3f8e,Organização,5.0
2532,637cb1776337e7001d3b3f8e,Pontualidade,5.0
2533,637cb1776337e7001d3b3f8e,Disciplina e educação,5.0
2534,6356b2b34eeecd001d09e169,Qualidade da limpeza,5.0
2535,6356b2b34eeecd001d09e169,Conduta Ética,5.0
2536,6356b2b34eeecd001d09e169,Organização,5.0
2537,6356b2b34eeecd001d09e169,Pontualidade,5.0
2538,6356b2b34eeecd001d09e169,Disciplina e educação,5.0
2539,634d783caf05f0001dfe4e7c,Qualidade da limpeza,5.0
2540,634d783caf05f0001dfe4e7c,Conduta Ética,5.0
2541,634d783caf05f0001dfe4e7c,Organização,4.0
2542,634d783caf05f0001dfe4e7c,Pontualidade,5.0
2543,634d783caf05f0001dfe4e7c,Disciplina e educação,3.0
2544,6314f793095c40001d968b9a,Qualidade da limpeza,5.0
2545,6314f793095c40001d968b9a,Conduta Ética,5.0
2546,6314f793095c40001d968b9a,Organização,5.0
2547,6314f793095c40001d968b9a,Pontualidade,5.0
2548,6314f793095c40001d968b9a,Disciplina e educação,5.0
2549,630393b8bf45c6001daa1d54,Qualidade da limpeza,5.0
2550,630393b8bf45c6001daa1d54,Conduta Ética,5.0
2551,630393b8bf45c6001daa1d54,Organização,5.0
2552,630393b8bf45c6001daa1d54,Pontualidade,5.0
2553,630393b8bf45c6001daa1d54,Disciplina e educação,5.0
2554,65399413915264a1a86914de,Qualidade da limpeza,5.0
2555,65399413915264a1a86914de,Conduta Ética,5.0
2556,65399413915264a1a86914de,Organização,5.0
2557,65399413915264a1a86914de,Pontualidade,5.0
2558,65399413915264a1a86914de,Disciplina e educação,5.0
2559,65235c93042ff5001b1de577,Qualidade da limpeza,5.0
2560,65235c93042ff5001b1de577,Conduta Ética,5.0
2561,65235c93042ff5001b1de577,Organização,5.0
2562,65235c93042ff5001b1de577,Pontualidade,5.0
2563,65235c93042ff5001b1de577,Disciplina e educação,5.0
2564,63f62358c6d856001bb7a934,Qualidade da limpeza,1.0
2565,63f62358c6d856001bb7a934,Conduta Ética,1.0
2566,63f62358c6d856001bb7a934,Organização,1.0
2567,63f62358c6d856001bb7a934,Pontualidade,1.0
2568,63f62358c6d856001bb7a934,Disciplina e educação,1.0
2569,63da50f1b9aa53e039c7d156,Qualidade da limpeza,1.0
2570,63da50f1b9aa53e039c7d156,Conduta Ética,1.0
2571,63da50f1b9aa53e039c7d156,Organização,1.0
2572,63da50f1b9aa53e039c7d156,Pontualidade,1.0
2573,63da50f1b9aa53e039c7d156,Disciplina e educação,1.0
2574,636f773daf241b001df749f9,Qualidade da limpeza,5.0
2575,636f773daf241b001df749f9,Conduta Ética,5.0
2576,636f773daf241b001df749f9,Organização,5.0
2577,636f773daf241b001df749f9,Pontualidade,5.0
2578,636f773daf241b001df749f9,Disciplina e educação,5.0
2579,63a4a920fa54e47d2c5a565f,Qualidade da limpeza,5.0
2580,63a4a920fa54e47d2c5a565f,Conduta Ética,5.0
2581,63a4a920fa54e47d2c5a565f,Organização,4.0
2582,63a4a920fa54e47d2c5a565f,Pontualidade,5.0
2583,63a4a920fa54e47d2c5a565f,Disciplina e educação,5.0
2584,64fcd7323e1512001bcb8a8b,Qualidade da limpeza,5.0
2585,64fcd7323e1512001bcb8a8b,Conduta Ética,5.0
2586,64fcd7323e1512001bcb8a8b,Organização,5.0
2587,64fcd7323e1512001bcb8a8b,Pontualidade,5.0
2588,64fcd7323e1512001bcb8a8b,Disciplina e educação,5.0
2589,63f8dfc00ca345001bde2a7e,Qualidade da limpeza,5.0
2590,63f8dfc00ca345001bde2a7e,Conduta Ética,5.0
2591,63f8dfc00ca345001bde2a7e,Organização,3.0
2592,63f8dfc00ca345001bde2a7e,Pontualidade,5.0
2593,63f8dfc00ca345001bde2a7e,Disciplina e educação,4.0
2594,65afe88c42c87c8efb70b0a9,Qualidade da limpeza,5.0
2595,65afe88c42c87c8efb70b0a9,Conduta Ética,5.0
2596,65afe88c42c87c8efb70b0a9,Organização,5.0
2597,65afe88c42c87c8efb70b0a9,Pontualidade,4.0
2598,65afe88c42c87c8efb70b0a9,Disciplina e educação,5.0
2599,6544d0dda8d462191571d26a,Qualidade da limpeza,5.0
2600,6544d0dda8d462191571d26a,Conduta Ética,5.0
2601,6544d0dda8d462191571d26a,Organização,5.0
2602,6544d0dda8d462191571d26a,Pontualidade,5.0
2603,6544d0dda8d462191571d26a,Disciplina e educação,5.0
2604,64c7c8592a4464001b633d10,Qualidade da limpeza,5.0
2605,64c7c8592a4464001b633d10,Conduta Ética,5.0
2606,64c7c8592a4464001b633d10,Organização,5.0
2607,64c7c8592a4464001b633d10,Pontualidade,5.0
2608,64c7c8592a4464001b633d10,Disciplina e educação,5.0
2609,636bf5eb90c0fe001df18272,Qualidade da limpeza,5.0
2610,636bf5eb90c0fe001df18272,Conduta Ética,5.0
2611,636bf5eb90c0fe001df18272,Organização,5.0
2612,636bf5eb90c0fe001df18272,Pontualidade,5.0
2613,636bf5eb90c0fe001df18272,Disciplina e educação,5.0
2614,666839d16b614e001c93bd02,Qualidade da limpeza,5.0
2615,666839d16b614e001c93bd02,Conduta Ética,5.0
2616,666839d16b614e001c93bd02,Organização,5.0
2617,666839d16b614e001c93bd02,Pontualidade,5.0
2618,666839d16b614e001c93bd02,Disciplina e educação,5.0
2619,638f9686fa54e47d2c08bcbe,Qualidade da limpeza,5.0
2620,638f9686fa54e47d2c08bcbe,Conduta Ética,5.0
2621,638f9686fa54e47d2c08bcbe,Organização,5.0
2622,638f9686fa54e47d2c08bcbe,Pontualidade,5.0
2623,638f9686fa54e47d2c08bcbe,Disciplina e educação,5.0
2624,638d4e4bb45ead001d3ab073,Qualidade da limpeza,1.0
2625,638d4e4bb45ead001d3ab073,Conduta Ética,1.0
2626,638d4e4bb45ead001d3ab073,Organização,1.0
2627,638d4e4bb45ead001d3ab073,Pontualidade,1.0
2628,638d4e4bb45ead001d3ab073,Disciplina e educação,1.0
2629,6352671e6d65f1001d6a7fc4,Qualidade da limpeza,5.0
2630,6352671e6d65f1001d6a7fc4,Conduta Ética,5.0
2631,6352671e6d65f1001d6a7fc4,Organização,5.0
2632,6352671e6d65f1001d6a7fc4,Pontualidade,5.0
2633,6352671e6d65f1001d6a7fc4,Disciplina e educação,5.0
2634,634e83cebcb950001d8f0e34,Qualidade da limpeza,5.0
2635,634e83cebcb950001d8f0e34,Conduta Ética,5.0
2636,634e83cebcb950001d8f0e34,Organização,5.0
2637,634e83cebcb950001d8f0e34,Pontualidade,5.0
2638,634e83cebcb950001d8f0e34,Disciplina e educação,5.0
2639,6363e19b1a6113e661e59069,Qualidade da limpeza,5.0
2640,6363e19b1a6113e661e59069,Conduta Ética,5.0
2641,6363e19b1a6113e661e59069,Organização,5.0
2642,6363e19b1a6113e661e59069,Pontualidade,5.0
2643,6363e19b1a6113e661e59069,Disciplina e educação,5.0
2644,636d797f1a6113e661930a13,Qualidade da limpeza,5.0
2645,636d797f1a6113e661930a13,Conduta Ética,5.0
2646,636d797f1a6113e661930a13,Organização,5.0
2647,636d797f1a6113e661930a13,Pontualidade,5.0
2648,636d797f1a6113e661930a13,Disciplina e educação,5.0
2649,63b2e59fba8891001dfa953f,Qualidade da limpeza,5.0
2650,63b2e59fba8891001dfa953f,Conduta Ética,5.0
2651,63b2e59fba8891001dfa953f,Organização,5.0
2652,63b2e59fba8891001dfa953f,Pontualidade,5.0
2653,63b2e59fba8891001dfa953f,Disciplina e educação,5.0
2654,640b4af8eaae90001b594120,Qualidade da limpeza,5.0
2655,640b4af8eaae90001b594120,Conduta Ética,5.0
2656,640b4af8eaae90001b594120,Organização,5.0
2657,640b4af8eaae90001b594120,Pontualidade,5.0
2658,640b4af8eaae90001b594120,Disciplina e educação,5.0
2659,63bbfb76f70e430ffd511524,Qualidade da limpeza,5.0
2660,63bbfb76f70e430ffd511524,Conduta Ética,5.0
2661,63bbfb76f70e430ffd511524,Organização,5.0
2662,63bbfb76f70e430ffd511524,Pontualidade,5.0
2663,63bbfb76f70e430ffd511524,Disciplina e educação,5.0
2664,63b824dd421cb2001ddd9eef,Qualidade da limpeza,5.0
2665,63b824dd421cb2001ddd9eef,Conduta Ética,5.0
2666,63b824dd421cb2001ddd9eef,Organização,5.0
2667,63b824dd421cb2001ddd9eef,Pontualidade,5.0
2668,63b824dd421cb2001ddd9eef,Disciplina e educação,5.0
2669,63741b941a6113e6610a114c,Qualidade da limpeza,5.0
2670,63741b941a6113e6610a114c,Conduta Ética,5.0
2671,63741b941a6113e6610a114c,Organização,5.0
2672,63741b941a6113e6610a114c,Pontualidade,5.0
2673,63741b941a6113e6610a114c,Disciplina e educação,5.0
2674,66e19fd7f81f24001c98e2a1,Qualidade da limpeza,5.0
2675,66e19fd7f81f24001c98e2a1,Conduta Ética,5.0
2676,66e19fd7f81f24001c98e2a1,Organização,5.0
2677,66e19fd7f81f24001c98e2a1,Pontualidade,5.0
2678,66e19fd7f81f24001c98e2a1,Disciplina e educação,5.0
2679,64007b394a0aeb001bf6eaca,Qualidade da limpeza,2.0
2680,64007b394a0aeb001bf6eaca,Conduta Ética,2.0
2681,64007b394a0aeb001bf6eaca,Organização,3.0
2682,64007b394a0aeb001bf6eaca,Pontualidade,2.0
2683,64007b394a0aeb001bf6eaca,Disciplina e educação,3.0
2684,63f299d8eb481f001ba23e13,Qualidade da limpeza,5.0
2685,63f299d8eb481f001ba23e13,Conduta Ética,5.0
2686,63f299d8eb481f001ba23e13,Organização,5.0
2687,63f299d8eb481f001ba23e13,Pontualidade,5.0
2688,63f299d8eb481f001ba23e13,Disciplina e educação,5.0
2689,63fe2a9f61c59e001bde0635,Qualidade da limpeza,5.0
2690,63fe2a9f61c59e001bde0635,Conduta Ética,5.0
2691,63fe2a9f61c59e001bde0635,Organização,5.0
2692,63fe2a9f61c59e001bde0635,Pontualidade,5.0
2693,63fe2a9f61c59e001bde0635,Disciplina e educação,5.0
2694,63c7da8a84e5bc1c57557169,Qualidade da limpeza,5.0
2695,63c7da8a84e5bc1c57557169,Conduta Ética,5.0
2696,63c7da8a84e5bc1c57557169,Organização,5.0
2697,63c7da8a84e5bc1c57557169,Pontualidade,5.0
2698,63c7da8a84e5bc1c57557169,Disciplina e educação,5.0
2699,63c6ac6f84e5bc1c5742f2c5,Qualidade da limpeza,5.0
2700,63c6ac6f84e5bc1c5742f2c5,Conduta Ética,5.0
2701,63c6ac6f84e5bc1c5742f2c5,Organização,5.0
2702,63c6ac6f84e5bc1c5742f2c5,Pontualidade,5.0
2703,63c6ac6f84e5bc1c5742f2c5,Disciplina e educação,5.0
2704,63c27bc184e5bc1c5701b4be,Qualidade da limpeza,5.0
2705,63c27bc184e5bc1c5701b4be,Conduta Ética,5.0
2706,63c27bc184e5bc1c5701b4be,Organização,5.0
2707,63c27bc184e5bc1c5701b4be,Pontualidade,5.0
2708,63c27bc184e5bc1c5701b4be,Disciplina e educação,5.0
2709,63c1ff8f84e5bc1c57fa3b2c,Qualidade da limpeza,5.0
2710,63c1ff8f84e5bc1c57fa3b2c,Conduta Ética,5.0
2711,63c1ff8f84e5bc1c57fa3b2c,Organização,5.0
2712,63c1ff8f84e5bc1c57fa3b2c,Pontualidade,5.0
2713,63c1ff8f84e5bc1c57fa3b2c,Disciplina e educação,5.0
2714,63c1fca184e5bc1c57fa0d27,Qualidade da limpeza,5.0
2715,63c1fca184e5bc1c57fa0d27,Conduta Ética,5.0
2716,63c1fca184e5bc1c57fa0d27,Organização,5.0
2717,63c1fca184e5bc1c57fa0d27,Pontualidade,5.0
2718,63c1fca184e5bc1c57fa0d27,Disciplina e educação,5.0
2719,63c1da2a84e5bc1c57f7f5b9,Qualidade da limpeza,5.0
2720,63c1da2a84e5bc1c57f7f5b9,Conduta Ética,5.0
2721,63c1da2a84e5bc1c57f7f5b9,Organização,5.0
2722,63c1da2a84e5bc1c57f7f5b9,Pontualidade,5.0
2723,63c1da2a84e5bc1c57f7f5b9,Disciplina e educação,5.0
2724,63c1d84584e5bc1c57f7d7dd,Qualidade da limpeza,5.0
2725,63c1d84584e5bc1c57f7d7dd,Conduta Ética,5.0
2726,63c1d84584e5bc1c57f7d7dd,Organização,5.0
2727,63c1d84584e5bc1c57f7d7dd,Pontualidade,5.0
2728,63c1d84584e5bc1c57f7d7dd,Disciplina e educação,5.0
2729,66a3baf42d7961001cf49ae7,Qualidade da limpeza,5.0
2730,66a3baf42d7961001cf49ae7,Conduta Ética,5.0
2731,66a3baf42d7961001cf49ae7,Organização,5.0
2732,66a3baf42d7961001cf49ae7,Pontualidade,5.0
2733,66a3baf42d7961001cf49ae7,Disciplina e educação,5.0
2734,65fc82d3a77c38001c1db902,Qualidade da limpeza,5.0
2735,65fc82d3a77c38001c1db902,Conduta Ética,5.0
2736,65fc82d3a77c38001c1db902,Organização,5.0
2737,65fc82d3a77c38001c1db902,Pontualidade,5.0
2738,65fc82d3a77c38001c1db902,Disciplina e educação,5.0
2739,653eb5c48230a6001b8c76e2,Qualidade da limpeza,5.0
2740,653eb5c48230a6001b8c76e2,Conduta Ética,5.0
2741,653eb5c48230a6001b8c76e2,Organização,5.0
2742,653eb5c48230a6001b8c76e2,Pontualidade,5.0
2743,653eb5c48230a6001b8c76e2,Disciplina e educação,5.0
2744,648bb7673592e9fa3db050d9,Qualidade da limpeza,5.0
2745,648bb7673592e9fa3db050d9,Conduta Ética,5.0
2746,648bb7673592e9fa3db050d9,Organização,5.0
2747,648bb7673592e9fa3db050d9,Pontualidade,3.0
